id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
28774,tt0097100,0.048723,0,1919653,Communion,Christopher Walken|Lindsay Crouse|Frances Sternhagen|Andreas Katsulas|Terri Hanauer,,Philippe Mora,The true story of one man's terrifying journey into the unknown.,male nudity|based on novel|paranoia|nudity|halloween,A novelist's wife and son see him changed by an apparent encounter with aliens in the mountains.,103,Drama|Horror|Science Fiction|Thriller,Allied Vision|The Picture Property Company|Pheasantry Films,11/10/89,19,4.9,1989,0,3376640.7151892
290,tt0101410,0.693523,9000000,6153939,Barton Fink,John Turturro|John Goodman|Judy Davis|Michael Lerner|Tony Shalhoub,,Joel Coen,There's only one thing stranger than what's going on inside his head. What's going on outside.,film business|screenplay|film producer|screenwriter|cinema,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,116,Comedy|Drama,Working Title Films|Circle Films,8/1/91,201,7,1991,14409835.5773716,9853027.68257501
820,tt0102138,0.658866,40000000,205405498,JFK,Kevin Costner|Tommy Lee Jones|Gary Oldman|Kevin Bacon|Michael Rooker,,Oliver Stone,The story that wonâ€™t go away.,assassination|cia|new orleans|vietnam war|john f. kennedy,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,189,Drama|Thriller|History,Camelot Productions|Canal Plus Group|Ixtlan Productions,12/20/91,258,7.2,1991,64043713.6772075,328873272.540905
650,tt0101507,0.649755,6500000,57504069,Boyz n the Hood,Laurence Fishburne|Cuba Gooding Jr.|Ice Cube|Morris Chestnut|Angela Bassett,,John Singleton,Once upon a time in South Central L.A... It ain't no fairy tale.,street gang|black people|rap|hip-hop|street war,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,112,Crime|Drama,Columbia Pictures Corporation,7/12/91,168,7.3,1991,10407103.4725462,92069353.2577596
339,tt0102536,0.58532,0,2015810,Night on Earth,Winona Ryder|Gena Rowlands|Lisanne Falk|Alan Randolph Scott|Anthony Portillo,,Jim Jarmusch,Five Taxis. Five Cities. One Night.,paris|new york|taxi|megacity|rome,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,129,Comedy|Drama,Channel Four Films|JVC Entertainment|Le Studio Canal+|Locus Solus Entertainment|Pandora Cinema,10/3/91,75,7.4,1991,0,3227498.96169129
1406,tt0101587,0.533227999999999,26000000,124033791,City Slickers,Billy Crystal|Daniel Stern|Bruno Kirby|Jack Palance|Patricia Wettig,,Ron Underwood,Yesterday They Were Businessmen. Today They're Cowboys. Tomorrow They'll Be Walking Funny.,men|stetson|vacation|prairie,New York meets the west in this comedy starring Billy Crystal. Three New York business men decide to take a 'Wild West' vacation that turns out to not be the relaxing vacation they had envisioned.,112,Action|Adventure|Comedy|Drama|Western,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,6/7/91,114,6.1,1991,41628413.8901848,198589614.927564
13697,tt0101969,0.446085,0,0,Grand Canyon,Danny Glover|Kevin Kline|Steve Martin|Mary McDonnell|Mary-Louise Parker,,Lawrence Kasdan,,adultery|earthquake|hope|grand canyon|arrest,Grand Canyon revolved around six residents from different backgrounds whose lives intertwine in modern-day Los Angeles. At the center of the film is the unlikely friendship of two men from different races and classes brought together when one finds himself in jeopardy in the other's rough neighborhood.,134,Drama,20th Century Fox,12/25/91,14,6.7,1991,0,0
6524,tt0102303,0.392011,0,0,Life Stinks,Mel Brooks|Lesley Ann Warren|Jeffrey Tambor|Michael Ensign|Stuart Pankin,,Mel Brooks,,wealth|teacher,A rich businessman makes a bet he can survive on the streets of a rough Los Angeles neighborhood for 30 days completely penniless. During his stay he discovers another side of life and falls in love with with a homeless woman.,92,Comedy,Metro-Goldwyn-Mayer (MGM),7/26/91,16,6.2,1991,0,0
1713,tt0102175,0.329328,14000000,32482682,Jungle Fever,Spike Lee|Annabella Sciorra|Ruby Dee|John Turturro|Frank Vincent,,Spike Lee,,new york|architect|forbidden love|coloured|xenophobia,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,132,Drama|Romance,Universal Pictures,6/7/91,34,5.5,1991,22415299.7870226,52007789.6368945
11498,tt0101669,0.318657,0,38016380,Dead Again,Kenneth Branagh|Emma Thompson|Andy GarcÃ­a|Robin Williams|Lois Hall,,Kenneth Branagh,A Mystery About True Love...And Certain Death.,amnesia|nightmare|hypnosis|suspense|therapy,In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.,107,Mystery,Paramount Pictures,8/23/91,35,6.9,1991,0,60867753.8940979
11175,tt0102351,0.201381,0,0,Lucky Luke,Terence Hill|Nancy Morgan|Fritz Sperberg|Dominic Barto|Bo Greigh,,Terence Hill,,saloon|horse|brother|arrest|spaghetti western,Lucky Luke becomes the Sheriff of Daisy Town and runs out all the criminals. Then the Dalton brothers arrive and try to get the Indians to break the peace treaty and attack the town.,92,Comedy|Western,,7/4/91,15,4.3,1991,0,0
2071,tt0102900,0.192123,22000000,11511031,Shattered,Tom Berenger|Bob Hoskins|Greta Scacchi|Joanne Whalley|Corbin Bernsen,,Wolfgang Petersen,,riddle|amnesia|wife|plastic surgery|head physician,Dan Merrick comes out from a shattering car accident with amnesia. He finds that he is married to Judith who is trying to help him start his life again. He keeps getting flashbacks about events and places that he can't remember. He meets pet shop owner and part time private detective Gus Klein who is supposedly done some work for him prior to the accident. Klein helps Merrick to find out more...,98,Mystery|Thriller,Palace Pictures|Metro-Goldwyn-Mayer (MGM),10/11/91,11,6.5,1991,35224042.5224641,18430229.3373364
9546,tt0102789,0.181802,0,0,Ricochet,Denzel Washington|John Lithgow|Ice-T|Kevin Pollak|Lindsay Wagner,,Russell Mulcahy,He's a cop accused of murder. And the only man who knows he's innocent is the killer who framed him.,television|wrong accusal|career|psychopath|cop,An attorney is terrorized by the criminal he put away years ago when he was a cop.,109,Action|Crime|Thriller,Silver Pictures|Home Box Office (HBO)|Cinema Plus|Indigo Productions,10/4/91,39,6,1991,0,0
2125,tt0103239,0.438283,0,0,Wedlock,Rutger Hauer|Mimi Rogers|Joan Chen|James Remar|Stephen Tobolowsky,,Lewis Teague,,prisoner|future|escape|blast,A male prison escapee heads for his hidden loot electronically attached to a female prisoner.,101,Action|Science Fiction|Thriller,,5/10/91,19,5.7,1991,0,0
13644,tt0101301,0.275998,0,14812000,All I Want For Christmas,Harley Jane Kozak|Jamey Sheridan|Thora Birch|Ethan Embry|Kevin Nealon,,Robert Lieberman,How far would you go to make a wish come true?,,Two New York City children who launch a hilarious scheme to get what they most want this holiday season.,92,Drama|Comedy|Family,Paramount Pictures,11/8/91,11,6,1991,0,23715387.1746699
380,tt0095953,1.45982099999999,25000000,354825435,Rain Man,Dustin Hoffman|Tom Cruise|Valeria Golino|Gerald R. Molen|Jack Murdock,,Barry Levinson,A journey through understanding and fellowship.,individual|mentally disabled|autism|loss of father|yuppie,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,133,Drama,United Artists|Star Partners II Ltd.,12/11/88,934,7.4,1988,46097275.5772577,654259434.360614
9493,tt0096320,1.144528,15000000,216614388,Twins,Arnold Schwarzenegger|Danny DeVito|Kelly Preston|Chloe Webb|David Caruso,,Ivan Reitman,Only their mother can tell them apart.,perfection|delivery|low intelligence|jet engine|twins separated at birth,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,107,Comedy|Drama,Universal Pictures,12/9/88,287,5.5,1988,27658365.3463546,399413325.505401
9396,tt0092493,0.83832,0,239606210,Crocodile Dundee II,Paul Hogan|Linda Kozlowski|John Meillon|Ernie Dingo|Charles S. Dutton,,John Cornell,The world's favourite adventurer is back for more! much more!,new york|crocodile|australia|large knife|aftercreditsstinger,Australian outback expert protects his New York love from gangsters who've followed her down under.,110,Adventure|Comedy,Paramount Pictures,5/19/88,159,5.5,1988,0,441807739.695691
9604,tt0095963,0.753578,29000000,34994648,Red Heat,Arnold Schwarzenegger|Jim Belushi|Ed O'Ross|Peter Boyle|Laurence Fishburne,,Walter Hill,Moscow's toughest detective. Chicago's craziest cop. There's only one thing worse than making them mad. Making them partners.,usa|police brutality|cold war|russia|drug dealer,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,104,Comedy|Action|Crime,TriStar Pictures|Oak Pictures|Carolco Entertainment|Lone Wolf,6/17/88,172,5.6,1988,53472839.6696189,64526317.3034052
11966,tt0096101,0.689972,0,21630088,Short Circuit 2,Fisher Stevens|Michael McKean|Cynthia Gibb|Jack Weston|Tim Blaney,,Kenneth Johnson,The adventures of America's most electric leading man continue.,robbery|helicopter|boat|hustler|hitman,Robot Johnny Five comes to the city and gets manipulated by criminals who want him for their own purposes.,110,Comedy|Family|Science Fiction|Drama,David Foster Productions|TriStar Pictures,7/6/88,86,5.4,1988,0,39883525.0918534
10117,tt0094612,0.499298,7000000,20256975,Action Jackson,Carl Weathers|Craig T. Nelson|Vanity|Sharon Stone|Thomas F. Wilson,,Craig R. Baxley,It's Time For,showdown|suspicion of murder|boxer|suspension|organized crime,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,96,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Lorimar Motion Pictures,2/12/88,22,5.4,1988,12907237.1616321,37351654.3574648
859,tt0094947,0.481627,14000000,34670720,Dangerous Liaisons,Glenn Close|John Malkovich|Michelle Pfeiffer|Swoosie Kurtz|Keanu Reeves,,Stephen Frears,Lust. Seduction. Revenge. The Game As You've Never Seen It Played Before.,lovesickness|sexuality|cheating|wedding vows|marriage proposal,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuilâ€™s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things donâ€™t go as planned in this love triangle drama.,119,Drama|Romance,Lorimar Film Entertainment|Warner Bros.|NFH Productions,12/16/88,124,6.7,1988,25814474.3232643,63929029.3720776
15267,tt0094716,0.427697,0,0,The Beast of War,George Dzundza|Jason Patric|Steven Bauer|Stephen Baldwin|Don Harvey,,Kevin Reynolds,War brings out the beast in every man.,,During the war in Afghanistan a Soviet tank crew commanded by a tyrannical officer find themselves lost and in a struggle against a band of Mujahadeen guerrillas in the mountains.,111,Drama|War,Brightstar Films,9/14/88,24,6.7,1988,0,0
11851,tt0095897,0.374076,0,20324096,The Presidio,Sean Connery|Mark Harmon|Meg Ryan|Jack Warden|Jenette Goldstein,,Peter Hyams,He didn't want to share the murder investigation. There's no way he's going to share his daughter.,competition|san francisco|court case|investigation|adversary,Jay Austin is now a civilian police detective. Colonel Caldwell was his commanding officer years before when he left the military police over a disagreement over the handling of a drunk driver. Now a series of murders that cross jurisdictions force them to work together again. That Austin is now dating Caldwell's daughter is not helping the relationship at all.,97,Action|Adventure|Crime|Drama|Mystery,Paramount Pictures,6/10/88,40,5.7,1988,0,37475418.1668256
26515,tt0095925,0.340089,0,0,Pumpkinhead,Lance Henriksen|Jeff East|John D'Aquino|Kimberly Ross|Joel Hoffman,,Stan Winston,For each of man's evils a special demon exists...,witch|murder|demon|evil|storekeeper,A man conjures up a gigantic vengeance demon called Pumpkinhead to destroy the teenagers who accidentally killed his son.,86,Horror,De Laurentiis Entertainment Group (DEG)|Lion Films,6/9/88,37,5.5,1988,0,0
11191,tt0095690,0.317301,0,0,Mystic Pizza,Annabeth Gish|Julia Roberts|Lili Taylor|Vincent D'Onofrio|William R. Moses,,Donald Petrie,A Romantic Comedy With The Works,independent film|commitment|lobster|portuguese american,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.,104,Comedy|Drama|Romance,Night Light Films|The Samuel Goldwyn Company,10/13/88,60,5.7,1988,0,0
36739,tt0096054,0.315482,0,0,School Daze,Laurence Fishburne|Giancarlo Esposito|Tisha Campbell-Martin|Kyme|Joe Seneca,,Spike Lee,,musical,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,121,Comedy|Drama,Columbia Pictures|40 Acres & A Mule Filmworks,2/12/88,18,6.1,1988,0,0
24679,tt0094747,0.28161,0,0,Bird,Forest Whitaker|Diane Venora|Keith David|Damon Whitaker|Michael Zelniker,,Clint Eastwood,,psychiatric hospital|heroin addict|electroconvulsive therapy|death of daughter|bebop,Saxophone player Charlie Parker comes to New York in 1940. He is quickly noticed for his remarkable way of playing. He becomes a drug addict but his loving wife Chan tries to help him.,161,Drama|Music,Malpaso Productions|Warner Bros. Pictures,7/1/88,23,6.5,1988,0,0
51247,tt0094754,0.178302,0,0,Blackadder's Christmas Carol,Rowan Atkinson|Tony Robinson|Miranda Richardson|Stephen Fry|Hugh Laurie,,Richard Boden,,,Pleasant Ebenezer Blackadder is turned into a cruel and witty miser after seeing visions of his ancestors and descendants.,43,Comedy|History,,1/1/88,11,6.7,1988,0,0
24348,tt0095895,0.168545,2500000,589244,Powaqqatsi,,,Godfrey Reggio,,independent film,An exploration of technologically developing nations and the effect the transition to Western-style modernization has had on them.,99,Documentary|Drama|Music,,4/29/88,18,7.2,1988,4609727.55772577,1086501.72200982
708,tt0093428,1.511663,40000000,191185897,The Living Daylights,Timothy Dalton|Maryam d'Abo|Jeroen KrabbÃ©|Joe Don Baker|John Rhys-Davies,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,John Glen,Licensed to thrill.,london|smuggling of arms|prison|england|assassination,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,130,Action|Adventure|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),6/29/87,238,6,1987,76763217.5225861,366901114.966543
